# m1 m2 DL Tc iota phic psi thetaS phiS logL logPrior
3.926920712262380546e+36 9.093358800882391501e+35 3.653614525567288091e+26 3.021809522860559076e+07 1.631368151394260391e+00 3.268187822866308601e-01 2.981677921743337123e+00 1.594748183559622778e-01 4.534356016843005044e+00 -1.712991899335189191e-39 0.000000000000000000e+00
3.121526219106491054e+36 4.237039896333739445e+35 2.902035799620169621e+26 3.306735307843434066e+07 1.909512714414999701e+00 1.054855118459396834e-01 4.662111980909403597e-01 1.460130408815194514e+00 6.708915956654246671e-01 -1.710007984487120360e-39 0.000000000000000000e+00
2.253853464071168887e+36 4.869399674462188466e+35 3.222280344599756257e+26 3.092755577503725514e+07 1.651362072435413886e+00 2.540494872818540362e+00 1.983036593762440014e-01 7.502602727038287789e-01 4.198204224760971215e+00 -1.710004470287712995e-39 0.000000000000000000e+00
2.004640311221861821e+36 2.619778351871371084e+35 3.545678456814479970e+26 3.635476093024433404e+07 1.894564204379254102e+00 2.714810122807278958e+00 9.977372993862791972e-01 6.583811728578138345e-01 4.081170872380136316e+00 -1.709997347346910614e-39 0.000000000000000000e+00
3.241812472583635509e+36 2.876148361153204568e+35 3.379609607365049454e+26 3.378465346733427048e+07 1.348278970105888375e+00 4.709348779074942648e+00 2.921095380426154353e+00 1.905530442031920235e-01 5.109819210280458712e+00 -1.709250236240125870e-39 0.000000000000000000e+00
2.688156664076138763e+36 2.141732495917823135e+35 2.949624279874597893e+26 2.840790218036568537e+07 3.024152860016619204e+00 4.295169460434037134e+00 1.582885195479202478e+00 8.215373962644546557e-01 6.395957357851893565e-01 -1.708129987523360280e-39 0.000000000000000000e+00
3.466707969028431415e+36 5.504334928958365697e+35 3.286706827276978944e+26 3.656727336105940491e+07 1.449534764873395165e+00 5.116463804786963721e-01 2.882577205127569986e-01 3.138416490721160024e+00 3.471242054945337774e+00 -1.705873347069067343e-39 0.000000000000000000e+00
3.973343267159845153e+36 4.013859214609684764e+35 3.121904895034247897e+26 3.225723094869151711e+07 1.775065719223270388e+00 3.692286260968597134e+00 8.166589668810735336e-01 1.233626796757627320e+00 3.746218459065955741e+00 -1.704426848231211676e-39 0.000000000000000000e+00
3.168811366260596231e+36 2.735097224091810222e+35 2.833820572935671159e+26 3.537398227516198903e+07 1.712477609061073824e+00 1.898533182192903290e-02 1.536210410428138218e-01 1.872012860487625441e-01 4.051495496110855576e+00 -1.703542818390507194e-39 0.000000000000000000e+00
3.239230473376702775e+36 3.441479882730772336e+35 3.148646263539747541e+26 2.946607688563885167e+07 1.738526032300999669e+00 1.003891674439231885e+00 2.188309565674518842e-01 2.962204794058853619e+00 4.072421622750923120e+00 -1.702700285228951984e-39 0.000000000000000000e+00
2.468807659550230724e+36 2.706625410185854675e+35 3.050344102235091082e+26 3.731437269696010649e+07 1.600858779567436274e+00 5.767615120909129978e+00 2.913473682737730108e+00 2.527272344812846239e+00 4.568489898885873757e+00 -1.701501615263837707e-39 0.000000000000000000e+00
2.442425464110731193e+36 5.478866023075986102e+35 3.052807026249782605e+26 3.708859675744057447e+07 1.536435805166940005e+00 3.962076027768262954e+00 1.932019410508704294e+00 8.368981854854165015e-01 1.117327727127310766e-01 -1.701441730008664536e-39 0.000000000000000000e+00
3.056534265049244655e+36 4.012173548978868447e+35 3.635440585642013338e+26 3.607583670026885718e+07 1.170205129211098871e+00 6.139515057282679322e+00 2.436203174097646862e+00 2.195581466319855846e+00 6.307217976391208403e-01 -1.700339100187334847e-39 0.000000000000000000e+00
3.009049107673907626e+36 4.026546600470378851e+35 3.217247741770094295e+26 3.155293222010358423e+07 1.606279936822892163e+00 4.532491446002074653e+00 2.628517282283069356e+00 9.128041300665007407e-01 3.960539463651822079e+00 -1.699864258321534807e-39 0.000000000000000000e+00
3.826532356952258581e+36 2.708696312249672130e+35 3.519940348013355918e+26 3.629827727790166438e+07 1.075261717089484037e-01 7.465273142020262265e-01 1.139669391376730401e+00 1.203353853353872349e-01 7.461244594051330559e-01 -1.699578096190821059e-39 0.000000000000000000e+00
2.600615762430762365e+36 5.023481816151233189e+35 3.388893102467948107e+26 3.162606240571000427e+07 1.777682355416790205e+00 2.825152326197683195e+00 5.836235153722728608e-01 1.987661556570973431e+00 3.714969488235780659e+00 -1.699079319497539058e-39 0.000000000000000000e+00
2.007807091667211117e+36 3.976222663383375574e+35 2.940701915270670321e+26 3.479706801492248476e+07 2.053914188807982821e+00 1.958559954877497677e+00 2.457581453308617991e+00 2.196432536465051655e+00 3.648321528659919100e+00 -1.698737922541872298e-39 0.000000000000000000e+00
2.213747770919334961e+36 4.693495491415500990e+35 3.623111775772792105e+26 3.562803342546702176e+07 8.791145032874523313e-01 3.720258236198975554e-01 1.043522966128311191e+00 2.175795425909048120e-01 4.834293091908063111e+00 -1.698652711555079333e-39 0.000000000000000000e+00
2.503447395315174179e+36 4.520433961368409865e+35 3.422112538937385420e+26 3.691872911271853000e+07 1.691722360082455356e+00 3.362851606311038744e+00 2.935383306644078871e+00 2.324760885942713351e+00 1.848539968054560001e-01 -1.697672552009252341e-39 0.000000000000000000e+00
3.727116505145016524e+36 5.814827854258819262e+35 3.600960911894392805e+26 3.495593019853474945e+07 5.331639345116230277e-01 3.839102390589618885e+00 2.032668123470982469e+00 6.514823556681368366e-01 8.248327266116772805e-01 -1.697656092718289741e-39 0.000000000000000000e+00
2.005952487204256415e+36 3.097661677365901754e+35 3.023641263920641618e+26 3.040567552200826257e+07 1.373132098516199884e+00 2.609057086584140706e+00 1.734554965774351754e+00 7.966899223705344868e-01 6.439924961732056419e-01 -1.696908344464573431e-39 0.000000000000000000e+00
2.528452157198512444e+36 2.784421225191500861e+35 2.899166546650970878e+26 3.076121100989715382e+07 1.425065566493349367e+00 3.145568823361381661e+00 1.898948905126929487e+00 4.088668370187167889e-01 3.229533178250228342e+00 -1.696825348994234812e-39 0.000000000000000000e+00
2.074859573889463779e+36 2.997934734404837361e+35 3.497793800678865391e+26 3.507319536025587469e+07 1.384151615652002842e+00 3.003843915952924881e+00 9.916823168109893949e-01 2.514769736164675695e+00 9.261936283619417454e-01 -1.695809080539556618e-39 0.000000000000000000e+00
3.142980596018422609e+36 3.070066687481421325e+35 3.294439044497787194e+26 3.690468627747952938e+07 1.374143525741300831e+00 4.254805341094114013e+00 2.572572219270530258e+00 2.286177105304108892e+00 6.036706775261634128e+00 -1.695455325541189584e-39 0.000000000000000000e+00
3.731523065325975353e+36 3.016702640967653302e+35 3.014226917546321787e+26 3.274371284041873738e+07 1.623235608840057687e+00 2.186760549907971196e+00 2.007591026921456301e+00 1.310783678488898207e+00 6.930177800033341384e-01 -1.694526462384763884e-39 0.000000000000000000e+00
2.997097005085393940e+36 8.729898912191520098e+35 3.171571000212225360e+26 3.158246180433217809e+07 1.593705547375647402e+00 1.501610486884153772e+00 1.413544669104453533e+00 2.777151497392810864e+00 9.556188071956657204e-01 -1.694296733348993196e-39 0.000000000000000000e+00
2.569059868539242552e+36 5.355387627978387375e+35 2.916863849933139071e+26 3.204826726213180274e+07 1.160602090115084195e+00 2.684606332842632281e-01 2.002724263869165355e+00 1.857802729261775587e+00 5.651781920861432829e-01 -1.693155269552423765e-39 0.000000000000000000e+00
2.087902042057402465e+36 4.381790235015461131e+35 3.264339280448148941e+26 3.443870402559488267e+07 1.309065574344465244e+00 1.661248336629252531e+00 2.635846631717027044e-01 2.998231118495372272e+00 4.165329246057315693e+00 -1.693126532443910473e-39 0.000000000000000000e+00
2.152286103460033904e+36 4.548077183278399447e+35 2.894773205554991309e+26 3.221146309081477299e+07 2.360449703285161682e+00 1.633054394658042696e+00 1.561912147163885489e+00 3.039615311463514047e+00 5.429574854933652439e+00 -1.692758904371244320e-39 0.000000000000000000e+00
3.290830621725070462e+36 8.293776981448195901e+35 3.467661864626715923e+26 3.518794627447017282e+07 1.385592794406834027e+00 2.987165287345320497e+00 8.832986107381910479e-01 9.127815203011399037e-01 3.696844030649923507e+00 -1.691883851705266381e-39 0.000000000000000000e+00
2.550682021636393557e+36 7.688640642385223036e+35 3.650124808217811116e+26 3.263452972712907940e+07 1.684177956647015861e+00 4.916091111920072976e+00 1.048298630237714413e+00 9.648823482594445222e-01 3.277313780072171334e-01 -1.691555775468269357e-39 0.000000000000000000e+00
3.415802486789678288e+36 2.037050938623574291e+35 3.559118912450409362e+26 3.692888985651609302e+07 2.470513899574423800e+00 2.682068788532816050e+00 2.100589449472149539e+00 4.870738201222470920e-01 3.732671771388315740e+00 -1.690988916668749677e-39 0.000000000000000000e+00
2.112813523965351497e+36 3.458568527111211178e+35 3.027582769276497931e+26 3.252005932994710281e+07 1.396498849534862696e+00 8.986895792221853974e-01 2.825722656795880638e+00 2.664307326329415027e+00 5.582312121359045420e-01 -1.690878946448566995e-39 0.000000000000000000e+00
2.621291362106813618e+36 3.788383298224470178e+35 3.038319879097186139e+26 3.191839317365225405e+07 1.582330246407519070e+00 5.910265054583989652e+00 1.535076134041421847e+00 2.835735043908994779e+00 2.542368033773914515e+00 -1.690825841089209788e-39 0.000000000000000000e+00
2.567256581782624898e+36 2.180773767795090403e+35 3.626201278980051072e+26 3.318290419492685422e+07 2.393939579708142418e+00 4.730071170552910154e+00 8.470530219802734351e-01 2.461695810594102529e-01 8.541596863316962551e-01 -1.690333298797650158e-39 0.000000000000000000e+00
2.048565085984849187e+36 2.165934157944565861e+35 3.019570697814288768e+26 3.698046655616518855e+07 1.272769781078669782e+00 5.889609563963053240e+00 2.107623702096269036e-01 2.678256681423454744e+00 4.036123579355178848e+00 -1.689771247486696048e-39 0.000000000000000000e+00
2.604833136151037228e+36 2.064111088886938435e+35 3.108497567070119414e+26 3.763788620551733673e+07 1.655171748374240304e+00 4.467898074841846423e+00 2.232113135629115064e+00 2.514980713080712693e+00 1.411565912005715434e-02 -1.689732505338471621e-39 0.000000000000000000e+00
3.530172979665878704e+36 3.520203953913634266e+35 3.554353380855755288e+26 2.846626176099123806e+07 1.662116947799070488e+00 1.874976845088352606e+00 2.071258517326923343e+00 2.249795491185905938e+00 4.135245138111852903e+00 -1.688004672670253945e-39 0.000000000000000000e+00
2.019453752085800774e+36 2.565043553192699545e+35 3.636903556078754897e+26 3.703178112444180995e+07 2.472970644575143151e+00 3.344317964074854377e+00 5.187594348608071115e-02 2.324651272787534140e+00 3.405853248852205972e+00 -1.687932826377138606e-39 0.000000000000000000e+00
2.349711586670230546e+36 2.174344449433070983e+35 3.669037537470128049e+26 2.994857724816466495e+07 1.648080412368789993e+00 5.091123775444664545e+00 5.289705774791733095e-01 1.051449664854556154e+00 9.835305224579568018e-01 -1.687469108887049224e-39 0.000000000000000000e+00
3.336144303031023506e+36 4.648059136407757242e+35 3.525241508279680365e+26 3.633026381845019013e+07 1.736751299496613221e+00 5.969492403642523648e+00 2.257264411565167883e+00 3.971791169272587130e-01 5.565606769560600853e+00 -1.686424222990247042e-39 0.000000000000000000e+00
3.457760980959002425e+36 3.299203178496466089e+35 3.080524794018591084e+26 3.263031214459333941e+07 2.142557124417221459e+00 2.022093301963903578e+00 3.037282485514600339e+00 1.618985039123822745e+00 4.053741877515909309e+00 -1.686225852978539384e-39 0.000000000000000000e+00
2.712053015405017060e+36 2.455422189901688962e+35 3.155709522974100043e+26 3.111951875083881244e+07 1.488822614845836556e+00 3.390381503878860947e+00 1.990525507782123116e+00 2.992606290421870874e+00 1.295947853708719455e+00 -1.686148061200035649e-39 0.000000000000000000e+00
2.761167262609867794e+36 7.717293737350417771e+35 3.633785143685219890e+26 3.076295372776401415e+07 1.335008458229080874e+00 2.352398179077832996e+00 7.541502012465350901e-01 2.290269694941207135e+00 4.197104207556209943e+00 -1.685859305517690584e-39 0.000000000000000000e+00
2.292668826987405001e+36 2.333572739676321630e+35 3.551622828650077726e+26 3.105770570409925282e+07 2.091340389720149240e+00 4.653328128315125767e+00 5.137916308859188375e-01 2.813939235011547524e+00 6.258183761215523333e+00 -1.684056716664545433e-39 0.000000000000000000e+00
3.756837566372362648e+36 5.068271462652080845e+35 3.507346163623001400e+26 3.587190362276195735e+07 1.533794376292929140e+00 3.050203806922626271e+00 8.583377279104045243e-01 1.402433446201155398e+00 1.693689118770559388e-01 -1.684024251450785732e-39 0.000000000000000000e+00
3.020684214542459799e+36 4.376705211684782175e+35 3.067545894119748939e+26 3.664761275032110512e+07 1.502656406046207316e+00 3.483861025952783130e+00 2.273123697228138784e+00 8.931508671849984760e-01 3.420792025311977014e+00 -1.683950305149002713e-39 0.000000000000000000e+00
3.783445186103755072e+36 2.187253124210830035e+35 3.101169571391118493e+26 3.632106806269137561e+07 1.093617366227245258e+00 5.770131507313893238e+00 5.806214713765708302e-01 2.746942810975313565e-01 4.967779222413769347e+00 -1.682655166379845150e-39 0.000000000000000000e+00
1.997589434834237716e+36 3.585890870051652768e+35 3.058649987020385062e+26 3.369616428662239760e+07 9.125376435908129080e-01 3.241894267438170107e+00 7.635540729614727073e-01 2.418997132534031813e+00 3.507276525029368486e+00 -1.682557993114269866e-39 0.000000000000000000e+00
2.261317631012325203e+36 5.922258130388807059e+35 3.351421141673827451e+26 3.430786554725478590e+07 1.538286118703148464e+00 6.024109642563416855e+00 3.010487619428374284e+00 2.817167485520375880e+00 6.107060646517791014e+00 -1.682133173836657708e-39 0.000000000000000000e+00
2.889589586461832621e+36 2.177300479375373326e+35 3.005080144840634232e+26 3.310804774173056707e+07 1.690664765053918828e+00 3.852535115253253206e+00 1.540732788148617471e+00 6.597809820724439556e-01 5.597909357758841686e+00 -1.678962790838180727e-39 0.000000000000000000e+00
2.011897321938603799e+36 2.150939660088879860e+35 2.857326951100366144e+26 3.549073531566777080e+07 2.051051312031353824e+00 1.471792310921571589e+00 2.128936435743607802e+00 2.741825655455604860e+00 5.953905126553874716e+00 -1.678760539219515088e-39 0.000000000000000000e+00
3.041918383185251262e+36 7.586791043823575100e+35 2.891523215471867198e+26 3.126230163886214048e+07 1.444047831863105369e+00 4.685103596887661759e+00 1.862147327193841795e+00 3.788603528931050457e-01 1.170988081428142369e+00 -1.678019726534786466e-39 0.000000000000000000e+00
3.726294919643813971e+36 8.257766542439615892e+35 3.519210185027380190e+26 3.509953638298758119e+07 1.389156502290492812e+00 2.941290152889224796e+00 2.905676040915788239e+00 2.890760072558421712e+00 4.464829115882101185e+00 -1.677789127944530323e-39 0.000000000000000000e+00
2.210471352523732333e+36 4.343301876851495258e+35 2.947151704321082379e+26 2.926286213031525165e+07 1.283165984348564992e+00 3.893950234028098478e-01 2.353541991793140387e+00 1.387037745268889788e+00 3.724612555533977964e+00 -1.677397534797064834e-39 0.000000000000000000e+00
2.650553791053147514e+36 7.538790164242664465e+35 3.320284574886096746e+26 3.424709464648041874e+07 1.430037514993691472e+00 5.180425850312999181e+00 2.067060774428036929e+00 2.616871678692231473e+00 3.367146300800918368e+00 -1.676783319185326638e-39 0.000000000000000000e+00
3.498761051668723198e+36 5.334124542922284132e+35 3.192997070668925096e+26 3.324600640454361960e+07 1.292892912535445582e+00 1.842069362581560732e+00 1.380338652097278906e+00 2.790701514198174138e+00 3.530176980570365775e+00 -1.676553259293894397e-39 0.000000000000000000e+00
3.340507976364911327e+36 5.442177003767007150e+35 3.213596102682387511e+26 3.515791092045884579e+07 1.568626509714342365e+00 1.355269699633904479e-01 2.323444876466521869e+00 3.128249000701858407e+00 4.954696304020799857e+00 -1.676460789016929068e-39 0.000000000000000000e+00
2.647657206348886125e+36 4.326463808896409624e+35 3.034391464945045652e+26 3.483659673327971250e+07 1.277961711747918727e+00 4.921272545137104437e+00 2.207509219779224985e+00 1.422482573638376713e-01 3.803020144973598970e+00 -1.675834600124766426e-39 0.000000000000000000e+00
